"Set"	"N"	"Sim"	"HR"	"MAP"	"SV"	"CVP"	"SAP"	"DAP"	"Grav"	"CO"	"PP"
"2"	3	80	72.502917	103.952446	68.639523	5.321185	122.398112	83.242712	"3"	4.97656563898859	39.1554
"2"	3	81	73.314007	103.755491	67.939992	5.299198	121.972345	83.24705	"3"	4.98095304906794	38.725295
"2"	3	82	71.812053	103.716907	69.515677	5.369481	122.380139	82.756915	"3"	4.99206348105488	39.623224
"2"	3	83	73.042354	103.835067	68.371663	5.32423	122.178223	83.203991	"3"	4.9940272124147	38.974232
"2"	3	84	73.830151	103.690569	67.461122	5.272089	121.774109	83.314237	"3"	4.98066482388942	38.459872
"2"	3	85	73.375497	103.45553	66.165972	5.138152	121.191501	83.442	"3"	4.85496107998808	37.749501
"2"	3	86	73.894445	103.994142	67.428727	5.274289	122.074724	83.631906	"3"	4.98260835872152	38.442818
"2"	3	87	71.888076	103.425062	69.448785	5.351241	122.049745	82.487589	"3"	4.99253953418766	39.562156
"2"	3	88	72.695313	103.573549	68.204061	5.282899	121.865248	82.987735	"3"	4.95811556226609	38.877513
"2"	3	89	73.594709	103.595065	66.176304	5.141448	121.341613	83.578415	"3"	4.87022583557554	37.763198
"2"	3	90	73.563586	103.756192	68.361622	5.344292	122.084937	83.13279	"3"	5.02892605909649	38.952147
"2"	3	91	72.353972	103.617146	67.841363	5.241399	121.829183	83.127304	"3"	4.90859207894384	38.701879
"2"	3	92	73.483512	103.37954	68.317397	5.325067	121.666734	82.768901	"3"	5.02020226225826	38.897833
"2"	3	93	74.211516	103.030879	66.890192	5.229807	120.913412	82.818657	"3"	4.96402255385107	38.094755
"2"	3	94	74.689857	103.334925	66.807664	5.24276	121.207635	83.148505	"3"	4.98985487066405	38.05913
"2"	3	95	74.052413	103.410474	66.364447	5.176176	121.187905	83.340647	"3"	4.91444743776061	37.847258
"2"	3	96	73.053208	103.561813	68.41815	5.319483	121.908637	82.915903	"3"	4.9981653429252	38.992734
"2"	3	97	73.102785	103.661611	68.296586	5.312107	121.991441	83.046958	"3"	4.99267064259201	38.944483
"2"	3	98	72.157717	102.970836	68.674706	5.28023	121.382829	82.250076	"3"	4.9554100006062	39.132753
"2"	3	99	72.135438	103.514345	68.666463	5.30133	121.942143	82.794808	"3"	4.95328538441579	39.147335
"2"	3	100	73.175041	103.700788	68.371892	5.322391	122.030319	83.070176	"3"	5.00311600034757	38.960143
"3"	1	1	72.964064	103.79977	69.116969	5.412523	122.008409	82.914542	"3"	5.04305494960202	39.093867
"3"	1	2	77.527594	101.061789	59.927574	5.484666	116.848428	82.810964	"3"	4.64604062647695	34.037464
"3"	1	3	73.335476	103.542519	67.756151	5.246204	121.66518	83.085827	"3"	4.96892958551288	38.579353
"3"	1	4	78.587894	100.498427	59.627679	6.093608	116.168932	82.327486	"3"	4.68601371671803	33.841446
"3"	1	5	71.012745	105.161226	71.53815	4.516909	124.308547	83.600651	"3"	5.08012040372175	40.707896
"3"	1	6	70.78571	105.273865	71.350695	4.19389	124.550911	83.807025	"3"	5.05060960456845	40.743886
"3"	1	7	76.337707	101.737284	62.968338	5.797841	118.543801	82.647437	"3"	4.80685853652097	35.896364
"3"	1	8	80.536391	99.492132	56.643378	6.223027	114.343394	82.189223	"3"	4.5618532381688	32.154171
"3"	1	9	74.64586	102.734792	65.461707	5.450186	120.232491	82.918505	"3"	4.88644541608302	37.313986
"3"	1	10	73.033588	103.76446	69.252138	5.514217	122.525653	82.920533	"3"	5.05773211481114	39.60512
"3"	1	11	73.426351	103.501775	67.140281	5.054332	121.567008	83.249284	"3"	4.92986583894463	38.317724
"3"	1	12	84.990278	97.311818	50.57633	6.391546	110.673988	81.816167	"3"	4.29849634691974	28.857821
"3"	1	13	73.607691	103.284773	67.608449	5.512884	121.181507	82.833552	"3"	4.97650182298126	38.347955
"3"	1	14	70.681227	105.413248	72.606463	4.607	125.088153	83.586166	"3"	5.1319138929701	41.501987
"3"	1	15	75.92324	101.973933	62.567925	5.334374	119.154909	83.020521	"3"	4.750359586077	36.134388
"3"	1	16	73.622934	103.350105	68.294375	5.6935	121.765692	82.742838	"3"	5.02803226319625	39.022854
"3"	1	17	76.918	101.388064	61.335918	5.620514	117.810597	82.778578	"3"	4.717836140724	35.032019
"3"	1	18	70.809828	105.283913	71.68455	4.403878	124.672153	83.704847	"3"	5.0759706557574	40.967306
"3"	1	19	71.826598	104.555966	70.622761	4.972389	123.24711	83.222718	"3"	5.07259266399708	40.024392
"3"	1	20	69.20852	106.500728	76.556743	4.64099	126.861013	83.476849	"3"	5.29837887905036	43.384164
"3"	1	21	72.605498	104.032695	69.986358	5.439045	122.864783	82.972308	"3"	5.08139437579628	39.892475
"3"	1	22	78.047633	100.781078	59.770773	5.779497	116.892844	82.622581	"3"	4.66496735523031	34.270263
"3"	1	23	79.712156	99.902406	57.430412	5.995132	115.690477	82.435683	"3"	4.57790196048827	33.254794
"3"	1	24	71.736369	104.648365	70.397507	4.771601	123.465115	83.392659	"3"	5.05006153883208	40.072456
"3"	1	25	72.326608	104.240121	68.623459	4.604337	122.806504	83.533938	"3"	4.96330201869707	39.272566
"3"	1	26	76.653663	101.562765	62.765719	5.952424	118.035951	82.513043	"3"	4.8112222721787	35.522908
"3"	1	27	73.175991	103.702135	67.547806	4.96822	122.173038	83.346853	"3"	4.94287764392575	38.826185
"3"	1	28	72.727725	103.994108	68.229804	4.835814	121.95952	83.349905	"3"	4.9621984221159	38.609615
"3"	1	29	76.510744	101.656014	62.087277	5.563408	117.896351	82.789433	"3"	4.75034375620409	35.106918
"3"	1	30	77.069156	101.304601	61.739901	5.885826	117.675078	82.55434	"3"	4.75824206159356	35.120738
"3"	1	31	70.991919	105.19566	73.237766	5.113591	125.326629	83.243434	"3"	5.19928955161295	42.083195
"3"	1	32	74.074395	103.087654	67.718688	5.798204	120.905962	82.595337	"3"	5.01622084379376	38.310625
"3"	1	33	74.135323	103.041105	65.944796	5.188201	120.719399	83.106589	"3"	4.88883875162911	37.61281
"3"	1	34	73.250452	103.593916	69.718337	5.876004	122.098168	82.547674	"3"	5.10689969793832	39.550494
"3"	1	35	69.37255	106.359004	76.34587	4.732464	126.891837	83.484444	"3"	5.2963076838685	43.407393
"3"	1	36	74.057126	103.089754	66.029868	5.173592	120.916745	83.150332	"3"	4.88998225423937	37.766413
"3"	1	37	78.589434	100.489017	60.12728	6.305895	116.494609	82.223461	"3"	4.72536890315952	34.271148
"3"	1	38	74.463505	102.856576	65.501235	5.314562	120.347644	83.046508	"3"	4.87745153992867	37.301136
"3"	1	39	76.221123	101.802975	62.377478	5.471344	118.555661	82.922856	"3"	4.7544814230678	35.632805
"3"	1	40	69.423406	106.381364	75.539524	4.387092	127.01121	83.781893	"3"	5.24421104369874	43.229317
"3"	1	41	75.891533	101.981749	63.307844	5.578088	118.836248	82.797393	"3"	4.80452933208485	36.038855
"3"	1	42	75.614206	102.147761	63.079101	5.266292	119.038726	83.064273	"3"	4.76967613730881	35.974453
"3"	1	43	73.71279	103.301047	67.635875	5.508503	121.17019	82.820305	"3"	4.98562905034125	38.349885
"3"	1	44	73.71474	103.308185	66.254218	4.983027	121.517475	83.317718	"3"	4.88391245377332	38.199757
"3"	1	45	74.826367	102.62043	64.82588	5.367133	119.696146	82.959395	"3"	4.85068508797796	36.736751
"3"	1	46	79.656919	99.918769	56.709608	5.6561	115.258511	82.654221	"3"	4.51731265097775	32.60429
"3"	1	47	69.041392	106.660774	77.962079	4.925083	127.402234	83.250001	"3"	5.38261045737397	44.152233
"3"	1	48	79.500511	99.995908	58.262483	6.210827	115.818047	82.287802	"3"	4.63189717062881	33.530245
"3"	1	49	89.148841	95.440786	47.095416	7.122387	107.924932	80.948348	"3"	4.19850175281286	26.976584
"3"	1	50	70.630767	105.451603	73.109788	4.740084	125.086832	83.468192	"3"	5.1638004016474	41.61864
"3"	1	51	73.824734	103.250285	67.236282	5.426873	121.532915	82.984862	"3"	4.96370063379899	38.548053
"3"	1	52	76.257243	101.820406	61.303142	4.958059	118.566288	83.259528	"3"	4.67480859615751	35.30676
"3"	1	53	78.789622	100.397767	58.975855	5.965191	116.223628	82.460172	"3"	4.64668532257681	33.763456
"3"	1	54	72.718801	104.005742	69.438688	5.279144	122.500323	83.033068	"3"	5.04949813437309	39.467255
"3"	1	55	70.376313	105.642761	74.122086	4.845602	125.580916	83.386298	"3"	5.21643912454892	42.194618
"3"	1	56	67.724237	107.796724	81.463433	4.781548	129.473283	83.390653	"3"	5.51704884332562	46.08263
"3"	1	57	77.924979	100.829582	59.966848	5.816594	116.563232	82.570774	"3"	4.67291537109619	33.992458
"3"	1	58	68.505638	107.061165	78.175646	4.516777	127.915017	83.596169	"3"	5.35547250529215	44.318848
"3"	1	59	76.53482	101.636096	62.983558	5.901469	118.652329	82.583336	"3"	4.82043527448956	36.068993
"3"	1	60	74.4217	102.879458	66.888688	5.765796	120.710059	82.697009	"3"	4.9779698717296	38.01305
"3"	1	61	74.91693	102.584453	64.97638	5.429495	119.77589	82.877678	"3"	4.8678309121134	36.898212
"3"	1	62	69.032847	106.734147	77.21128	4.578816	127.673202	83.610624	"3"	5.33011447891416	44.062578
"3"	1	63	77.22987	101.254569	61.266979	5.773061	117.825897	82.67785	"3"	4.73164082346273	35.148047
"3"	1	64	75.536793	102.224778	63.7956	5.491079	119.004269	82.85377	"3"	4.8189150315108	36.150499
"3"	1	65	71.029417	105.136366	72.789926	5.017845	124.579666	83.222977	"3"	5.17022600725314	41.356689
"3"	1	66	76.328958	101.738019	62.549244	5.644624	118.615253	82.783815	"3"	4.77431861820775	35.831438
"3"	1	67	74.083048	103.105121	66.477984	5.311156	120.600191	82.942934	"3"	4.92489167961523	37.657257
"3"	1	68	73.986695	103.170479	65.867183	5.02189	120.908425	83.276073	"3"	4.87329517913019	37.632352
"3"	1	69	74.138448	103.072189	66.277179	5.325772	120.761897	83.032399	"3"	4.91368718887819	37.729498
"3"	1	70	72.979285	103.815865	67.797811	4.901625	122.396089	83.426885	"3"	4.94783577134513	38.969204
"3"	1	71	75.836565	102.041665	62.63638	5.268767	118.517045	82.998797	"3"	4.7501279032347	35.518248
"3"	1	72	72.343294	104.240718	69.105853	4.803505	122.998857	83.420518	"3"	4.99934504069978	39.578339
"3"	1	73	75.464347	102.23749	64.150266	5.595519	119.529772	82.83762	"3"	4.8410579335663	36.692152
"3"	1	74	73.761626	103.269467	66.663259	5.198618	120.828839	83.082496	"3"	4.91719037829913	37.746343
"3"	1	75	74.560586	102.779743	65.406433	5.358446	120.587086	83.045456	"3"	4.87674197264974	37.54163
"3"	1	76	70.015224	105.896303	75.143719	4.927608	126.119692	83.336375	"3"	5.26120431797806	42.783317
"3"	1	77	78.123862	100.742618	59.66152	5.791957	116.377259	82.570295	"3"	4.66098835519024	33.806964
"3"	1	78	72.969413	103.770077	67.874962	4.996105	122.042043	83.287008	"3"	4.95279613453731	38.755035
"3"	1	79	72.613218	104.044654	69.66173	5.302344	122.664328	83.037896	"3"	5.05836238674714	39.626432
"3"	1	80	73.676755	103.346257	67.023904	5.191729	121.461211	83.091878	"3"	4.93810375415152	38.369333
"3"	1	81	68.33593	107.255244	78.576251	4.380852	128.697157	83.811461	"3"	5.36958118799843	44.885696
"3"	1	82	71.28668	104.945347	72.216803	5.097038	124.073405	83.168709	"3"	5.14809612608404	40.904696
"3"	1	83	76.549033	101.581666	62.558254	5.847122	118.085976	82.565806	"3"	4.78877384986838	35.52017
"3"	1	84	72.585775	104.041653	69.037325	5.103734	122.935989	83.243414	"3"	5.01112773905187	39.692575
"3"	1	85	81.660773	98.96598	55.862833	6.540483	114.085808	81.949114	"3"	4.56180212474991	32.136694
"3"	1	86	76.674047	101.55636	62.054695	5.674006	117.911013	82.711713	"3"	4.75798460100066	35.1993
"3"	1	87	69.671521	106.201226	76.825929	5.097811	126.716198	83.151495	"3"	5.35257932566801	43.564703
"3"	1	88	74.683326	102.716451	64.452661	5.033555	119.68521	83.14248	"3"	4.81353909303049	36.54273
"3"	1	89	75.306046	102.326976	65.056479	5.830384	120.161434	82.703062	"3"	4.89914620017203	37.458372
"3"	1	90	70.168675	105.769255	73.472461	4.448863	125.886986	83.731774	"3"	5.15546523735917	42.155212
"3"	1	91	69.06826	106.644494	77.178912	4.686872	127.144024	83.449284	"3"	5.33061316053312	43.69474
"3"	1	92	70.122154	105.845	75.688155	5.156136	125.911031	83.10775	"3"	5.30741646088587	42.803281
"3"	1	93	73.944812	103.200701	66.090379	5.090541	120.800066	83.227383	"3"	4.88704065016375	37.572683
"3"	1	94	73.933649	103.197264	67.559669	5.628737	120.973166	82.747631	"3"	4.99493285440218	38.225535
"3"	1	95	76.181953	101.837843	63.200055	5.765748	118.465441	82.643184	"3"	4.81470361960741	35.822257
"3"	1	96	76.377955	101.737098	62.551885	5.624613	118.790123	82.79862	"3"	4.77758505769518	35.991503
"3"	1	97	81.079252	99.263126	55.935129	6.18445	114.181758	82.221334	"3"	4.53517841984351	31.960424
"3"	1	98	68.950715	106.810405	77.79629	4.670338	128.21371	83.563355	"3"	5.36410981984735	44.650355
"3"	1	99	68.771177	106.91384	77.589774	4.463472	127.857245	83.65739	"3"	5.335940081144	44.199855
"3"	1	100	74.889863	102.62763	64.325596	5.132175	120.005826	83.196967	"3"	4.81733507183335	36.808859
"3"	2	1	71.52367	104.84209	72.484395	5.312356	124.288812	83.046497	"3"	5.18434994812965	41.242315
"3"	2	2	75.958678	101.991795	62.905952	5.44035	118.937501	82.912181	"3"	4.77825295225146	36.02532
"3"	2	3	71.96589	104.485479	69.633324	4.686046	122.795775	83.437158	"3"	5.01122413531836	39.358617
"3"	2	4	68.675107	106.980638	77.886635	4.490024	128.344976	83.72232	"3"	5.34887299249494	44.622656
"3"	2	5	73.660253	103.382745	65.73487	4.622838	121.138878	83.507591	"3"	4.84204715512211	37.631287
"3"	2	6	84.3711	97.689762	50.916626	6.053407	111.400923	82.086099	"3"	4.2958917439086	29.314824
"3"	2	7	80.22165	99.660933	57.379523	6.267867	114.64307	82.149679	"3"	4.60308001127295	32.493391
"3"	2	8	77.615516	101.066966	60.002516	5.500221	116.921891	82.81833	"3"	4.65712624063826	34.103561
"3"	2	9	79.809752	99.904327	56.4714	5.573286	114.763476	82.676427	"3"	4.5069684290928	32.087049
"3"	2	10	72.979468	103.793444	68.843458	5.344534	122.276814	83.025462	"3"	5.02415894012034	39.251352
"3"	2	11	72.414327	104.203934	69.778679	5.169228	122.844251	83.188136	"3"	5.05297607873403	39.656115
"3"	2	12	74.360304	102.935563	66.004621	5.373482	120.397837	82.980091	"3"	4.90812368296478	37.417746
"3"	2	13	75.724257	102.112463	63.386258	5.473016	119.078383	82.924252	"3"	4.79987729106031	36.154131
"3"	2	14	78.537859	100.542506	60.318055	6.308562	116.400734	82.199542	"3"	4.73725089874424	34.201192
"3"	2	15	82.397929	98.567318	55.160794	6.758854	112.951265	81.717933	"3"	4.54513518759563	31.233332
"3"	2	16	81.295823	99.140729	55.320492	6.126744	113.599136	82.224156	"3"	4.49732492590492	31.37498
"3"	2	17	75.905962	102.014309	63.850764	5.790698	118.758017	82.613877	"3"	4.84665366585497	36.14414
"3"	2	18	75.338794	102.366168	63.153254	5.034391	118.907167	83.165406	"3"	4.75788999353567	35.741761
"3"	2	19	73.252443	103.661752	68.398552	5.281207	122.426464	83.092941	"3"	5.01036103166254	39.333523
"3"	2	20	82.888805	98.378748	53.234997	6.207687	112.526308	82.09996	"3"	4.41258528550858	30.426348
"3"	2	21	75.985503	101.931143	63.161407	5.627659	118.537161	82.744795	"3"	4.79935128108272	35.792366
"3"	2	22	76.579489	101.587272	62.289713	5.73812	118.419953	82.721842	"3"	4.77011439149666	35.698111
"3"	2	23	74.326447	102.929607	65.421716	5.142553	120.789962	83.168855	"3"	4.86256370692305	37.621107
"3"	2	24	78.723327	100.439287	57.623436	5.334618	116.227965	82.906335	"3"	4.53630859509157	33.32163
"3"	2	25	73.908948	103.213455	66.934273	5.37229	120.814522	82.956912	"3"	4.9470417025748	37.85761
"3"	2	26	74.186991	103.04286	65.208405	4.891142	120.640045	83.336582	"3"	4.83761535485936	37.303463
"3"	2	27	75.179465	102.407343	64.930194	5.661629	119.452809	82.721082	"3"	4.88141724726621	36.731727
"3"	2	28	75.830956	102.040651	62.259319	5.085876	118.74599	83.170427	"3"	4.72118367967896	35.575563
"3"	2	29	76.9606	101.381255	60.955489	5.480825	117.377788	82.82712	"3"	4.6911710067334	34.550668
"3"	2	30	71.267597	104.963244	72.378089	5.105409	124.592634	83.199099	"3"	5.15821247848213	41.393535
"3"	2	31	75.120446	102.42046	64.72498	5.555974	119.950823	82.837178	"3"	4.86216936494108	37.113645
"3"	2	32	74.340739	102.894314	66.38582	5.580715	120.551712	82.797531	"3"	4.93517091792098	37.754181
"3"	2	33	72.950276	103.795556	67.863235	4.942614	121.852856	83.281048	"3"	4.95064172350286	38.571808
"3"	2	34	76.596066	101.574934	61.170324	5.303827	117.908264	83.019743	"3"	4.68540617434538	34.888521
"3"	2	35	70.9235	105.209854	73.346884	5.16745	124.852476	83.173012	"3"	5.202017727374	41.679464
"3"	2	36	71.473087	104.813881	72.231347	5.273721	124.218918	83.090602	"3"	5.16259734825819	41.128316
"3"	2	37	70.05744	105.851933	75.413572	5.093581	125.977531	83.17912	"3"	5.28328179557568	42.798411
"3"	2	38	67.735541	107.773902	80.115115	4.257169	130.061768	83.916376	"3"	5.42664065680222	46.145392
"3"	2	39	75.354379	102.304527	63.806036	5.356721	119.279254	82.977622	"3"	4.80806421923164	36.301632
"3"	2	40	69.88139	106.023143	75.079691	4.751047	125.916537	83.412572	"3"	5.24667316785049	42.503965
"3"	2	41	75.724259	102.118092	63.607492	5.540802	118.828969	82.809988	"3"	4.81663019854843	36.018981
"3"	2	42	75.291254	102.341598	64.520394	5.576187	119.477896	82.808016	"3"	4.85782137283408	36.66988
"3"	2	43	72.024171	104.447273	69.810338	4.788239	123.289379	83.395042	"3"	5.0280317216798	39.894337
"3"	2	44	72.900526	103.859027	68.678161	5.182467	122.11284	83.128591	"3"	5.00667406161269	38.984249
"3"	2	45	82.651884	98.402078	54.382784	6.670305	112.654532	81.765556	"3"	4.49483955476506	30.888976
"3"	2	46	74.497595	102.788577	65.088448	5.200521	120.548769	83.136149	"3"	4.84893283828256	37.41262
"3"	2	47	70.283676	105.623456	73.294665	4.582202	125.61273	83.602201	"3"	5.15141848738854	42.010529
"3"	2	48	70.112203	105.819554	75.240978	5.037284	125.799533	83.168289	"3"	5.27531072345453	42.631244
"3"	2	49	76.115787	101.853297	63.523257	5.859235	118.557345	82.573915	"3"	4.83512269935826	35.98343
"3"	2	50	68.508392	107.119506	79.854411	5.016218	128.49236	83.208268	"3"	5.47069729171711	45.284092
"3"	2	51	72.286922	104.230685	69.240619	4.862272	122.99028	83.369201	"3"	5.00519122488472	39.621079
"3"	2	52	69.151533	106.557921	76.35928	4.503484	126.967562	83.617347	"3"	5.28036127077624	43.350215
"3"	2	53	69.446823	106.326898	76.312702	4.735056	126.589086	83.385593	"3"	5.29967470844575	43.203493
"3"	2	54	78.152908	100.695537	58.761238	5.480721	116.747428	82.846446	"3"	4.5923616273801	33.900982
"3"	2	55	79.549208	100.004918	56.942265	5.621415	115.378611	82.678813	"3"	4.52971208247612	32.699798
"3"	2	56	84.458377	97.547007	51.580008	6.547728	111.54751	81.766451	"3"	4.35636376132702	29.781059
"3"	2	57	77.432183	101.107517	61.123754	5.886682	117.497435	82.580654	"3"	4.73294570537498	34.916781
"3"	2	58	74.22179	102.946932	64.605516	4.766086	120.623711	83.417874	"3"	4.79513704139364	37.205837
"3"	2	59	72.788386	103.882717	68.320764	4.993808	122.494938	83.280136	"3"	4.9729581418469	39.214802
"3"	2	60	69.991904	105.935523	74.40618	4.60212	125.946699	83.628226	"3"	5.20783020756672	42.318473
"3"	2	61	74.453553	102.854756	66.162507	5.569238	120.935629	82.882039	"3"	4.92603372153737	38.05359
"3"	2	62	68.685739	107.004908	78.847235	4.83453	128.661554	83.511614	"3"	5.41568060408166	45.14994
"3"	2	63	80.561423	99.449991	57.138785	6.449964	114.361927	82.024835	"3"	4.60318182809105	32.337092
"3"	2	64	71.855138	104.585376	70.769916	5.015691	123.228769	83.20662	"3"	5.08518208042841	40.022149
"3"	2	65	70.805733	105.340632	73.517883	5.032041	125.359807	83.272813	"3"	5.20548759442324	42.086994
"3"	2	66	68.783562	106.900974	77.016509	4.267063	128.143529	83.87724	"3"	5.29746982182506	44.266289
"3"	2	67	73.854021	103.227911	68.412448	5.897162	121.181983	82.546634	"3"	5.05253437125341	38.635349
"3"	2	68	75.073764	102.480348	63.729926	5.095891	119.76303	83.170815	"3"	4.78444542426146	36.592215
"3"	2	69	69.691028	106.185179	76.455155	4.951258	126.580663	83.23919	"3"	5.32823834784934	43.341473
"3"	2	70	67.406562	108.065997	81.798065	4.516981	130.164094	83.629813	"3"	5.51372633990253	46.534281
"3"	2	71	75.296913	102.29674	64.668963	5.685547	119.861901	82.770243	"3"	4.86937328081122	37.091658
"3"	2	72	73.830372	103.237697	65.921206	4.940431	121.114801	83.319643	"3"	4.86698716166863	37.795158
"3"	2	73	68.470985	107.183099	79.596669	4.837641	128.592562	83.366747	"3"	5.45006232914897	45.225815
"3"	2	74	73.994633	103.131376	67.621131	5.734863	121.275091	82.711871	"3"	5.00360077138992	38.56322
"3"	2	75	74.670957	102.70771	66.680357	5.924901	120.259361	82.519819	"3"	4.97908607029165	37.739542
"3"	2	76	76.411345	101.695791	61.560923	5.281991	118.246415	83.010402	"3"	4.70395292587143	35.236013
"3"	2	77	72.641151	104.004159	70.355064	5.596256	122.821986	82.79387	"3"	5.11067282763866	40.028116
"3"	2	78	75.376088	102.293387	64.787637	5.765536	119.673722	82.692881	"3"	4.88343862782406	36.980841
"3"	2	79	73.080873	103.731535	68.386054	5.238112	122.525763	83.141116	"3"	4.99771252734514	39.384647
"3"	2	80	75.942219	101.955698	63.166742	5.595218	118.63435	82.770725	"3"	4.7970225544805	35.863625
"3"	2	81	73.788368	103.250832	66.525811	5.16798	120.936647	83.145079	"3"	4.90883102356645	37.791568
"3"	2	82	70.727013	105.367866	72.851848	4.737847	124.956586	83.453394	"3"	5.15259360057002	41.503192
"3"	2	83	77.097146	101.303191	60.931862	5.553734	117.560541	82.792159	"3"	4.69767266066585	34.768382
"3"	2	84	70.334854	105.640627	73.409502	4.591147	125.755739	83.6142	"3"	5.16324660538271	42.141539
"3"	2	85	81.018681	99.269784	57.093634	6.655027	114.222003	81.844515	"3"	4.62565092017675	32.377488
"3"	2	86	73.207231	103.675337	68.749089	5.471431	122.156294	82.925575	"3"	5.03293043946256	39.230719
"3"	2	87	77.385284	101.15479	61.344857	5.935868	117.297684	82.49493	"3"	4.74718918088439	34.802754
"3"	2	88	71.361009	104.878633	70.774819	4.606704	124.291646	83.608665	"3"	5.05056249563237	40.682981
"3"	2	89	75.681448	102.086274	63.375821	5.506279	119.340759	82.901899	"3"	4.79637390146881	36.43886
"3"	2	90	72.138928	104.328526	70.190992	5.167261	122.969758	83.113617	"3"	5.06350291813658	39.856141
"3"	2	91	78.389119	100.549284	60.255692	6.261954	116.487935	82.199004	"3"	4.72339061061535	34.288931
"3"	2	92	67.905852	107.632638	79.823268	4.348238	128.993394	83.760264	"3"	5.42046702296433	45.23313
"3"	2	93	72.359925	104.194997	67.99852	4.396806	122.920735	83.715142	"3"	4.920367807311	39.205593
"3"	2	94	74.491004	102.81007	65.61122	5.427789	120.518094	82.968281	"3"	4.88744565146488	37.549813
"3"	2	95	71.451917	104.827989	71.513195	4.972226	123.956967	83.293973	"3"	5.10975487354481	40.662994
"3"	2	96	71.635628	104.701084	71.305295	5.073221	124.066765	83.253578	"3"	5.10799958705026	40.813187
"3"	2	97	71.795387	104.585576	69.474696	4.469992	123.713153	83.70489	"3"	4.98796268602735	40.008263
"3"	2	98	80.293445	99.571935	56.534016	6.065928	114.432831	82.318912	"3"	4.53931090432512	32.113919
"3"	2	99	69.581401	106.216857	75.105402	4.472913	126.576354	83.696128	"3"	5.2259390938282	42.880226
"3"	2	100	70.083312	105.842332	75.573172	5.116613	126.467314	83.216399	"3"	5.29641819210566	43.250915
"3"	3	1	74.227088	102.989064	65.680731	5.187808	120.443625	83.092312	"3"	4.87528939984133	37.351313
"3"	3	2	71.368982	104.871434	71.710367	4.983575	124.550843	83.348258	"3"	5.11789589163639	41.202585
"3"	3	3	76.063611	101.902832	62.070277	5.22127	118.215671	83.028186	"3"	4.72128940439025	35.187485
"3"	3	4	73.626868	103.364082	66.795103	5.114782	121.774133	83.250077	"3"	4.9179142316274	38.524056
"3"	3	5	70.202278	105.724456	74.611457	4.936697	126.027043	83.341608	"3"	5.23789424629905	42.685435
"3"	3	6	80.124383	99.700345	56.310606	5.759159	114.980223	82.551113	"3"	4.5118525621061	32.42911
"3"	3	7	70.227182	105.668115	73.229921	4.446439	125.712581	83.730777	"3"	5.14273098991262	41.981804
"3"	3	8	72.392617	104.136291	70.644967	5.558257	122.871723	82.841823	"3"	5.11417403900864	40.0299
"3"	3	9	69.82424	106.058463	76.088926	5.022606	126.294331	83.191328	"3"	5.31285143036624	43.103003
"3"	3	10	79.09288	100.191806	58.364919	5.988122	115.588359	82.408249	"3"	4.61624953467672	33.18011
"3"	3	11	77.055233	101.320735	61.076749	5.591338	117.51749	82.756447	"3"	4.70628312507752	34.761043
"3"	3	12	77.852112	100.866322	61.30476	6.248103	116.964551	82.222687	"3"	4.77270504165312	34.741864
"3"	3	13	70.883992	105.199227	72.796951	4.970486	124.683148	83.302954	"3"	5.16013849230839	41.380194
"3"	3	14	71.485133	104.795422	71.256897	4.946077	123.921859	83.359012	"3"	5.0938087592123	40.562847
"3"	3	15	69.709084	106.128271	75.535361	4.769295	126.298233	83.446305	"3"	5.26550082491932	42.851928
"3"	3	16	74.519195	102.80058	65.526836	5.385727	120.36133	82.967017	"3"	4.88300706961702	37.394313
"3"	3	17	73.367068	103.527522	67.775949	5.313936	121.433731	83.009412	"3"	4.97252265904753	38.424319
"3"	3	18	80.737713	99.377387	56.040641	6.092137	114.332108	82.284346	"3"	4.52459318939403	32.047762
"3"	3	19	81.321161	99.080663	55.658403	6.326774	113.972651	82.122885	"3"	4.52620595136588	31.849766
"3"	3	20	71.38492	104.92432	71.124416	4.7083	123.699375	83.424654	"3"	5.07721074620672	40.274721
"3"	3	21	71.667587	104.672293	71.878087	5.292454	123.999615	83.043675	"3"	5.15132905346607	40.95594
"3"	3	22	73.909055	103.197312	65.89259	4.964861	121.163462	83.31129	"3"	4.87005905840245	37.852172
"3"	3	23	77.776047	100.922491	59.016528	5.281216	116.770876	82.986531	"3"	4.59007225550482	33.784345
"3"	3	24	73.838443	103.224198	67.381795	5.519856	121.065195	82.853265	"3"	4.97536682934518	38.21193
"3"	3	25	74.203443	102.991505	66.431322	5.465337	120.469971	82.869129	"3"	4.92943281544165	37.600842
"3"	3	26	71.289395	104.95419	71.600176	4.851111	124.546461	83.431463	"3"	5.10433322893352	41.114998
"3"	3	27	77.20913	101.23475	59.989812	5.2391	117.166152	83.011331	"3"	4.63176119338356	34.154821
"3"	3	28	69.033176	106.706954	78.168103	4.959064	127.906312	83.357602	"3"	5.39619241198513	44.54871
"3"	3	29	72.211506	104.304765	69.555954	4.916346	123.326132	83.361983	"3"	5.02274018960672	39.964149
"3"	3	30	77.273158	101.173572	61.706751	6.028823	117.819102	82.458529	"3"	4.76827551968966	35.360573
"3"	3	31	71.897523	104.482776	71.058345	5.268696	123.422524	83.076226	"3"	5.10891899397944	40.346298
"3"	3	32	81.196303	99.163617	54.793462	5.847463	113.853166	82.428595	"3"	4.44902654297099	31.424571
